x,u,u_exact
0.606061	-0.626766	-0.615686
0.607038	-0.631424	-0.620515
0.608016	-0.636232	-0.625319
0.608993	-0.641026	-0.630100
0.609971	-0.645766	-0.634858
0.610948	-0.650428	-0.639591
0.611926	-0.655089	-0.644301
0.612903	-0.659906	-0.648986
0.613881	-0.664361	-0.653646
0.614858	-0.668993	-0.658282
0.615836	-0.673769	-0.662893
0.616813	-0.678086	-0.667479
0.617791	-0.682711	-0.672040
0.618768	-0.687328	-0.676575
0.619746	-0.691655	-0.681085
0.620723	-0.696175	-0.685569
0.621701	-0.700625	-0.690028
0.622678	-0.705051	-0.694460
0.623656	-0.709346	-0.698866
0.624633	-0.713728	-0.703246
0.625611	-0.718193	-0.707600
0.626588	-0.722261	-0.711926
0.627566	-0.726649	-0.716226
0.628543	-0.731009	-0.720499
0.629521	-0.734998	-0.724744
0.630499	-0.739323	-0.728962
0.631476	-0.743515	-0.733153
0.632454	-0.747577	-0.737316
0.633431	-0.751685	-0.741451
0.634409	-0.755787	-0.745559
0.635386	-0.759922	-0.749638
0.636364	-0.763756	-0.753689
0.637341	-0.767865	-0.757711
0.638319	-0.771935	-0.761705
0.639296	-0.775624	-0.765670
0.640274	-0.779695	-0.769606
0.641251	-0.783604	-0.773513
0.642229	-0.787338	-0.777391
0.643206	-0.791199	-0.781240
0.644184	-0.795006	-0.785059
0.645161	-0.798827	-0.788849
0.646139	-0.802388	-0.792609
0.647116	-0.806200	-0.796339
0.648094	-0.809973	-0.800039
0.649071	-0.813363	-0.803708
0.650049	-0.817137	-0.807348
0.651026	-0.820749	-0.810957
0.652004	-0.824184	-0.814535
0.652981	-0.827734	-0.818083
0.653959	-0.831240	-0.821599
0.654936	-0.834769	-0.825085
0.655914	-0.838006	-0.828540
0.656891	-0.841511	-0.831963
0.657869	-0.844985	-0.835355
0.658847	-0.848070	-0.838716
0.659824	-0.851508	-0.842045
0.660802	-0.854810	-0.845342
0.661779	-0.857976	-0.848607
0.662757	-0.861152	-0.851840
0.663734	-0.864348	-0.855041
0.664712	-0.867610	-0.858210
0.665689	-0.870485	-0.861346
0.666667	-0.873660	-0.864450
0.667644	-0.876827	-0.867522
0.668622	-0.879629	-0.870560
0.669599	-0.882680	-0.873566
0.670577	-0.885646	-0.876539
0.671554	-0.888590	-0.879479
0.672532	-0.891343	-0.882385
0.673509	-0.894201	-0.885258
0.674487	-0.897200	-0.888098
0.675464	-0.899729	-0.890905
0.676442	-0.902533	-0.893678
0.677419	-0.905346	-0.896417
0.678397	-0.907937	-0.899122
0.679374	-0.910551	-0.901793
0.680352	-0.913129	-0.904430
0.681329	-0.915881	-0.907034
0.682307	-0.918226	-0.909603
0.683284	-0.920704	-0.912137
0.684262	-0.923372	-0.914638
0.685239	-0.925656	-0.917103
0.686217	-0.928051	-0.919534
0.687195	-0.930407	-0.921931
0.688172	-0.932859	-0.924293
0.689150	-0.935052	-0.926619
0.690127	-0.937192	-0.928911
0.691105	-0.939666	-0.931168
0.692082	-0.941719	-0.933390
0.693060	-0.943822	-0.935576
0.694037	-0.945980	-0.937728
0.695015	-0.948127	-0.939843
0.695992	-0.950156	-0.941924
0.696970	-0.951981	-0.943969
0.697947	-0.954198	-0.945978
0.698925	-0.956080	-0.947951
0.699902	-0.957862	-0.949889
0.700880	-0.959800	-0.951791
0.701857	-0.961665	-0.953657
0.702835	-0.963506	-0.955487
0.703812	-0.965047	-0.957281
0.704790	-0.966948	-0.959039
0.705767	-0.968689	-0.960761
0.706745	-0.970167	-0.962446
0.707722	-0.971838	-0.964096
0.708700	-0.973435	-0.965709
0.709677	-0.975081	-0.967285
0.710655	-0.976369	-0.968825
0.711632	-0.977906	-0.970328
0.712610	-0.979495	-0.971795
0.713587	-0.980723	-0.973225
0.714565	-0.982092	-0.974618
0.715543	-0.983403	-0.975975
0.716520	-0.984849	-0.977295
0.717498	-0.985930	-0.978578
0.718475	-0.987075	-0.979824
0.719453	-0.988457	-0.981033
0.720430	-0.989496	-0.982205
0.721408	-0.990572	-0.983340
0.722385	-0.991551	-0.984438
0.723363	-0.992770	-0.985499
0.724340	-0.993704	-0.986522
0.725318	-0.994475	-0.987509
0.726295	-0.995556	-0.988458
0.727273	-0.996425	-0.989369
0.728250	-0.997281	-0.990244
0.729228	-0.997901	-0.991081
0.730205	-0.998812	-0.991881
0.731183	-0.999633	-0.992643
0.732160	-1.000124	-0.993368
0.733138	-1.000824	-0.994056
0.734115	-1.001452	-0.994706
0.735093	-1.002168	-0.995318
0.736070	-1.002496	-0.995893
0.737048	-1.002999	-0.996430
0.738025	-1.003637	-0.996930
0.739003	-1.003979	-0.997392
0.739980	-1.004335	-0.997816
0.740958	-1.004584	-0.998203
0.741935	-1.005137	-0.998552
0.742913	-1.005314	-0.998864
0.743891	-1.005427	-0.999138
0.744868	-1.005709	-0.999374
0.745846	-1.005920	-0.999572
0.746823	-1.006099	-0.999733
0.747801	-1.005936	-0.999856
0.748778	-1.006151	-0.999941
0.749756	-1.006219	-0.999989
0.750733	-1.006139	-0.999999
0.751711	-1.005982	-0.999971
0.752688	-1.005880	-0.999905
0.753666	-1.005966	-0.999802
0.754643	-1.005587	-0.999661
0.755621	-1.005361	-0.999482
0.756598	-1.005113	-0.999266
0.757576	-1.004972	-0.999012
0.758553	-1.004572	-0.998720
0.759531	-1.004026	-0.998391
0.760508	-1.003805	-0.998023
0.761486	-1.003363	-0.997619
0.762463	-1.002915	-0.997176
0.763441	-1.002183	-0.996696
0.764418	-1.001767	-0.996179
0.765396	-1.001284	-0.995623
0.766373	-1.000541	-0.995031
0.767351	-0.999826	-0.994400
0.768328	-0.999083	-0.993732
0.769306	-0.998589	-0.993027
0.770283	-0.997636	-0.992284
0.771261	-0.996770	-0.991504
0.772239	-0.995919	-0.990686
0.773216	-0.995167	-0.989831
0.774194	-0.994243	-0.988939
0.775171	-0.993049	-0.988010
0.776149	-0.992179	-0.987043
0.777126	-0.991165	-0.986039
